NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
90,89,439,"(1348757.99991405, 404923.5001156479)","['MISSION ST', 'BORDER']"
91,92,637,"(1341941.5000956357, 404351.50027538836)","['CICERO WAY', 'ESTELLA AVE']"
91,590,133,"(1341941.5000956357, 404351.50027538836)","['CICERO WAY', 'ESTELLA AVE']"
91,819,140,"(1341941.5000956357, 404351.50027538836)","['CICERO WAY', 'ESTELLA AVE']"
92,91,637,"(1342549.4998638928, 404456.00039447844)","['CICERO WAY', 'CRAIGHEAD ST', 'KINGSBORO ST']"
92,571,248,"(1342549.4998638928, 404456.00039447844)","['CICERO WAY', 'CRAIGHEAD ST', 'KINGSBORO ST']"
92,590,619,"(1342549.4998638928, 404456.00039447844)","['CICERO WAY', 'CRAIGHEAD ST', 'KINGSBORO ST']"
92,1094,118,"(1342549.4998638928, 404456.00039447844)","['CICERO WAY', 'CRAIGHEAD ST', 'KINGSBORO ST']"
93,94,188,"(1347224.0000293106, 405224.9998407215)","['GREGORY ST', 'BORDER']"
94,93,188,"(1347411.4999823868, 405209.4998717308)","['GREGORY ST', 'BORDER']"
94,187,220,"(1347411.4999823868, 405209.4998717308)","['GREGORY ST', 'BORDER']"
95,926,616,"(1349002.7599232197, 401548.2788477242)","['SWEARINGEN WAY', 'STERLING ST']"
95,1406,141,"(1349002.7599232197, 401548.2788477242)","['SWEARINGEN WAY', 'STERLING ST']"
96,97,709,"(1339770.2498449683, 403291.000099808)","['CLIMAX ST', 'TAFT AVE']"
96,181,144,"(1339770.2498449683, 403291.000099808)","['CLIMAX ST', 'TAFT AVE']"
96,755,515,"(1339770.2498449683, 403291.000099808)","['CLIMAX ST', 'TAFT AVE']"
96,785,150,"(1339770.2498449683, 403291.000099808)","['CLIMAX ST', 'TAFT AVE']"
97,96,709,"(1340428.2498413026, 403526.7499563992)","['CLIMAX ST', 'MONTOOTH ST']"
97,134,143,"(1340428.2498413026, 403526.7499563992)","['CLIMAX ST', 'MONTOOTH ST']"
97,178,134,"(1340428.2498413026, 403526.7499563992)","['CLIMAX ST', 'MONTOOTH ST']"
97,266,134,"(1340428.2498413026, 403526.7499563992)","['CLIMAX ST', 'MONTOOTH ST']"
98,79,155,"(1339847.7500180602, 402664.0003695637)","['SYLVANIA AVE', 'CHICORA WAY']"
98,136,157,"(1339847.7500180602, 402664.0003695637)","['SYLVANIA AVE', 'CHICORA WAY']"
99,100,238,"(1345443.1003758907, 401544.9087757319)","['HAYS AVE', 'PENN AVE']"
99,891,207,"(1345443.1003758907, 401544.9087757319)","['HAYS AVE', 'PENN AVE']"
99,1106,162,"(1345443.1003758907, 401544.9087757319)","['HAYS AVE', 'PENN AVE']"
100,99,238,"(1345446.4999753833, 401306.5001318157)","['HAYS AVE', 'SAINT JOSEPH ST']"
100,1114,258,"(1345446.4999753833, 401306.5001318157)","['HAYS AVE', 'SAINT JOSEPH ST']"
100,1253,159,"(1345446.4999753833, 401306.5001318157)","['HAYS AVE', 'SAINT JOSEPH ST']"
101,72,134,"(1341063.9998821318, 405280.75005730987)","['HARWOOD ST', 'EUREKA ST']"
101,102,600,"(1341063.9998821318, 405280.75005730987)","['HARWOOD ST', 'EUREKA ST']"
101,522,136,"(1341063.9998821318, 405280.75005730987)","['HARWOOD ST', 'EUREKA ST']"
101,814,485,"(1341063.9998821318, 405280.75005730987)","['HARWOOD ST', 'EUREKA ST']"
102,73,131,"(1341072.2498656362, 404680.25027406216)","['HARWOOD ST', 'SECANE AVE']"
102,101,600,"(1341072.2498656362, 404680.25027406216)","['HARWOOD ST', 'SECANE AVE']"
102,171,322,"(1341072.2498656362, 404680.25027406216)","['HARWOOD ST', 'SECANE AVE']"
102,332,261,"(1341072.2498656362, 404680.25027406216)","['HARWOOD ST', 'SECANE AVE']"
103,104,406,"(1340429.9998378009, 403789.2500875592)","['INDUSTRY ST', 'MONTOOTH ST']"
103,177,174,"(1340429.9998378009, 403789.2500875592)","['INDUSTRY ST', 'MONTOOTH ST']"
103,266,128,"(1340429.9998378009, 403789.2500875592)","['INDUSTRY ST', 'MONTOOTH ST']"
103,323,300,"(1340429.9998378009, 403789.2500875592)","['INDUSTRY ST', 'MONTOOTH ST']"
104,103,406,"(1340818.500045061, 403908.7498485595)","['INDUSTRY ST', 'DELMONT AVE']"
104,175,128,"(1340818.500045061, 403908.7498485595)","['INDUSTRY ST', 'DELMONT AVE']"
104,208,638,"(1340818.500045061, 403908.7498485595)","['INDUSTRY ST', 'DELMONT AVE']"
104,280,132,"(1340818.500045061, 403908.7498485595)","['INDUSTRY ST', 'DELMONT AVE']"
105,13,140,"(1341973.7500311434, 406503.0002374798)","['ETTA ST', 'DICKTOM WAY']"
105,234,378,"(1341973.7500311434, 406503.0002374798)","['ETTA ST', 'DICKTOM WAY']"
105,316,106,"(1341973.7500311434, 406503.0002374798)","['ETTA ST', 'DICKTOM WAY']"
106,107,394,"(1341599.7501229644, 405643.7503155619)","['PASADENA ST', 'RUXTON ST']"
106,110,119,"(1341599.7501229644, 405643.7503155619)","['PASADENA ST', 'RUXTON ST']"
106,115,238,"(1341599.7501229644, 405643.7503155619)","['PASADENA ST', 'RUXTON ST']"
107,106,394,"(1341628.2500659674, 405250.2501183152)","['PASADENA ST', 'EUREKA ST']"
107,108,118,"(1341628.2500659674, 405250.2501183152)","['PASADENA ST', 'EUREKA ST']"
107,718,111,"(1341628.2500659674, 405250.2501183152)","['PASADENA ST', 'EUREKA ST']"
107,949,756,"(1341628.2500659674, 405250.2501183152)","['PASADENA ST', 'EUREKA ST']"
108,107,118,"(1341510.4999733865, 405263.00009280443)","['EUREKA ST', 'LETHANS WAY']"
108,229,765,"(1341510.4999733865, 405263.00009280443)","['EUREKA ST', 'LETHANS WAY']"
108,254,126,"(1341510.4999733865, 405263.00009280443)","['EUREKA ST', 'LETHANS WAY']"
109,110,184,"(1341732.999856472, 405461.7503514737)","['ALEPPO WAY', 'IBERIA WAY']"
109,440,127,"(1341732.999856472, 405461.7503514737)","['ALEPPO WAY', 'IBERIA WAY']"
109,718,216,"(1341732.999856472, 405461.7503514737)","['ALEPPO WAY', 'IBERIA WAY']"
110,106,119,"(1341718.749884978, 405645.249984473)","['RUXTON ST', 'ALEPPO WAY']"
110,109,184,"(1341718.749884978, 405645.249984473)","['RUXTON ST', 'ALEPPO WAY']"
110,114,125,"(1341718.749884978, 405645.249984473)","['RUXTON ST', 'ALEPPO WAY']"
111,112,412,"(1342438.0000868887, 407520.9998418987)","['E CARSON ST', 'S 2ND ST']"
111,221,150,"(1342438.0000868887, 407520.9998418987)","['E CARSON ST', 'S 2ND ST']"
111,468,407,"(1342438.0000868887, 407520.9998418987)","['E CARSON ST', 'S 2ND ST']"
112,111,412,"(1342810.9999970496, 407345.0001938939)","['E CARSON ST', 'S 3RD ST']"
112,224,149,"(1342810.9999970496, 407345.0001938939)","['E CARSON ST', 'S 3RD ST']"
112,1353,208,"(1342810.9999970496, 407345.0001938939)","['E CARSON ST', 'S 3RD ST']"
113,82,432,"(1344483.0196188837, 405987.7073048055)","['ARLINGTON AVE', 'LAUER WAY']"
113,83,151,"(1344483.0196188837, 405987.7073048055)","['ARLINGTON AVE', 'LAUER WAY']"
113,559,376,"(1344483.0196188837, 405987.7073048055)","['ARLINGTON AVE', 'LAUER WAY']"
114,110,125,"(1341843.74996306, 405646.7503095567)","['RUXTON ST', 'ESTELLA AVE']"
114,118,243,"(1341843.74996306, 405646.7503095567)","['RUXTON ST', 'ESTELLA AVE']"
114,440,186,"(1341843.74996306, 405646.7503095567)","['RUXTON ST', 'ESTELLA AVE']"
114,729,708,"(1341843.74996306, 405646.7503095567)","['RUXTON ST', 'ESTELLA AVE']"
115,85,244,"(1341361.499943301, 405640.25032256544)","['HABERMAN AVE', 'RUXTON ST']"
115,106,238,"(1341361.499943301, 405640.25032256544)","['HABERMAN AVE', 'RUXTON ST']"
115,254,365,"(1341361.499943301, 405640.25032256544)","['HABERMAN AVE', 'RUXTON ST']"
116,48,160,"(1350014.7500252277, 405818.9999650568)","['HARCUM WAY', 'S 24TH ST']"
116,117,287,"(1350014.7500252277, 405818.9999650568)","['HARCUM WAY', 'S 24TH ST']"
116,228,161,"(1350014.7500252277, 405818.9999650568)","['HARCUM WAY', 'S 24TH ST']"
117,116,287,"(1350283.000144884, 405714.2501745671)","['HARCUM WAY', 'S 25TH ST']"
117,169,162,"(1350283.000144884, 405714.2501745671)","['HARCUM WAY', 'S 25TH ST']"
117,1404,150,"(1350283.000144884, 405714.2501745671)","['HARCUM WAY', 'S 25TH ST']"
118,114,243,"(1341828.749993056, 405890.00047922134)","['ESTELLA AVE', 'KATHLEEN ST']"
118,167,360,"(1341828.749993056, 405890.00047922134)","['ESTELLA AVE', 'KATHLEEN ST']"
118,168,403,"(1341828.749993056, 405890.00047922134)","['ESTELLA AVE', 'KATHLEEN ST']"
119,120,445,"(1349224.49996531, 406553.75046406686)","['CAREY WAY', 'S 22ND ST']"
119,151,455,"(1349224.49996531, 406553.75046406686)","['CAREY WAY', 'S 22ND ST']"
119,157,164,"(1349224.49996531, 406553.75046406686)","['CAREY WAY', 'S 22ND ST']"
119,298,170,"(1349224.49996531, 406553.75046406686)","['CAREY WAY', 'S 22ND ST']"
120,119,445,"(1349667.25006406, 406508.499898389)","['CAREY WAY', 'S 23RD ST']"
120,123,162,"(1349667.25006406, 406508.499898389)","['CAREY WAY', 'S 23RD ST']"
120,124,501,"(1349667.25006406, 406508.499898389)","['CAREY WAY', 'S 23RD ST']"
120,475,171,"(1349667.25006406, 406508.499898389)","['CAREY WAY', 'S 23RD ST']"
121,122,340,"(1346961.2498986423, 406828.0002436489)","['S 16TH ST', 'ROLAND ST']"
121,294,166,"(1346961.2498986423, 406828.0002436489)","['S 16TH ST', 'ROLAND ST']"
121,296,210,"(1346961.2498986423, 406828.0002436489)","['S 16TH ST', 'ROLAND ST']"
121,309,105,"(1346961.2498986423, 406828.0002436489)","['S 16TH ST', 'ROLAND ST']"
122,121,340,"(1346942.9999351352, 406487.999939397)","['S 16TH ST', 'SARAH ST']"
122,317,166,"(1346942.9999351352, 406487.999939397)","['S 16TH ST', 'SARAH ST']"
122,717,194,"(1346942.9999351352, 406487.999939397)","['S 16TH ST', 'SARAH ST']"
122,1410,733,"(1346942.9999351352, 406487.999939397)","['S 16TH ST', 'SARAH ST']"
123,120,162,"(1349650.7500970513, 406346.50022239983)","['S 23RD ST', 'SARAH ST']"
123,157,445,"(1349650.7500970513, 406346.50022239983)","['S 23RD ST', 'SARAH ST']"
123,158,477,"(1349650.7500970513, 406346.50022239983)","['S 23RD ST', 'SARAH ST']"
123,159,161,"(1349650.7500970513, 406346.50022239983)","['S 23RD ST', 'SARAH ST']"
124,120,501,"(1350165.5000518113, 406454.75000590086)","['CAREY WAY', 'S 24TH ST']"
124,125,378,"(1350165.5000518113, 406454.75000590086)","['CAREY WAY', 'S 24TH ST']"
124,158,169,"(1350165.5000518113, 406454.75000590086)","['CAREY WAY', 'S 24TH ST']"
124,315,175,"(1350165.5000518113, 406454.75000590086)","['CAREY WAY', 'S 24TH ST']"
125,124,378,"(1350519.7499994785, 406321.999943316)","['CAREY WAY', 'S 25TH ST']"
125,162,164,"(1350519.7499994785, 406321.999943316)","['CAREY WAY', 'S 25TH ST']"
126,127,162,"(1347975.249839142, 406678.0002155602)","['S 19TH ST', 'CAREY WAY']"
126,131,398,"(1347975.249839142, 406678.0002155602)","['S 19TH ST', 'CAREY WAY']"
126,154,418,"(1347975.249839142, 406678.0002155602)","['S 19TH ST', 'CAREY WAY']"
126,307,171,"(1347975.249839142, 406678.0002155602)","['S 19TH ST', 'CAREY WAY']"
127,126,162,"(1347958.4998726398, 406516.2498828918)","['S 19TH ST', 'SARAH ST']"
127,150,397,"(1347958.4998726398, 406516.2498828918)","['S 19TH ST', 'SARAH ST']"
127,155,418,"(1347958.4998726398, 406516.2498828918)","['S 19TH ST', 'SARAH ST']"
127,336,158,"(1347958.4998726398, 406516.2498828918)","['S 19TH ST', 'SARAH ST']"
128,129,159,"(1349275.4998633116, 407056.25044330955)","['S 22ND ST', 'SIDNEY ST']"
128,140,163,"(1349275.4998633116, 407056.25044330955)","['S 22ND ST', 'SIDNEY ST']"
128,144,455,"(1349275.4998633116, 407056.25044330955)","['S 22ND ST', 'SIDNEY ST']"
129,128,159,"(1349257.9998982996, 406897.7501041442)","['S 22ND ST', 'WRIGHTS WAY']"
129,130,453,"(1349257.9998982996, 406897.7501041442)","['S 22ND ST', 'WRIGHTS WAY']"
129,298,174,"(1349257.9998982996, 406897.7501041442)","['S 22ND ST', 'WRIGHTS WAY']"
130,129,453,"(1348806.250145644, 406940.250019148)","['WRIGHTS WAY', 'S 21ST ST']"
130,142,381,"(1348806.250145644, 406940.250019148)","['WRIGHTS WAY', 'S 21ST ST']"
130,144,161,"(1348806.250145644, 406940.250019148)","['WRIGHTS WAY', 'S 21ST ST']"
130,312,172,"(1348806.250145644, 406940.250019148)","['WRIGHTS WAY', 'S 21ST ST']"
131,126,398,"(1347578.9999754727, 406721.00045764446)","['CAREY WAY', 'S 18TH ST']"
131,150,165,"(1347578.9999754727, 406721.00045764446)","['CAREY WAY', 'S 18TH ST']"
131,160,415,"(1347578.9999754727, 406721.00045764446)","['CAREY WAY', 'S 18TH ST']"
131,306,171,"(1347578.9999754727, 406721.00045764446)","['CAREY WAY', 'S 18TH ST']"
132,133,249,"(1345965.9999206364, 406809.50028064847)","['S 12TH ST', 'ROLAND WAY']"
132,152,304,"(1345965.9999206364, 406809.50028064847)","['S 12TH ST', 'ROLAND WAY']"
132,310,119,"(1345965.9999206364, 406809.50028064847)","['S 12TH ST', 'ROLAND WAY']"
133,132,249,"(1345973.499905631, 406560.5004505664)","['S 12TH ST', 'SARAH ST']"
133,215,159,"(1345973.499905631, 406560.5004505664)","['S 12TH ST', 'SARAH ST']"
133,216,151,"(1345973.499905631, 406560.5004505664)","['S 12TH ST', 'SARAH ST']"
133,447,201,"(1345973.499905631, 406560.5004505664)","['S 12TH ST', 'SARAH ST']"
134,97,143,"(1340566.2498933822, 403555.75022648275)","['CLIMAX ST', 'GEARING AVE']"
134,725,130,"(1340566.2498933822, 403555.75022648275)","['CLIMAX ST', 'GEARING AVE']"
134,788,336,"(1340566.2498933822, 403555.75022648275)","['CLIMAX ST', 'GEARING AVE']"
135,76,155,"(1339734.2499169707, 402951.50012263656)","['LAFFERTY AVE', 'CHICORA WAY']"
135,136,151,"(1339734.2499169707, 402951.50012263656)","['LAFFERTY AVE', 'CHICORA WAY']"
135,838,366,"(1339734.2499169707, 402951.50012263656)","['LAFFERTY AVE', 'CHICORA WAY']"
136,98,157,"(1339790.000133559, 402810.7504041493)","['CHICORA WAY', 'OAKFIELD WAY']"
136,135,151,"(1339790.000133559, 402810.7504041493)","['CHICORA WAY', 'OAKFIELD WAY']"
136,183,367,"(1339790.000133559, 402810.7504041493)","['CHICORA WAY', 'OAKFIELD WAY']"
137,138,140,"(1343964.4999866337, 407199.00048589706)","['S 6TH ST', 'BINGHAM ST']"
137,204,379,"(1343964.4999866337, 407199.00048589706)","['S 6TH ST', 'BINGHAM ST']"
137,611,299,"(1343964.4999866337, 407199.00048589706)","['S 6TH ST', 'BINGHAM ST']"
138,137,140,"(1343966.7499821335, 407058.5001107305)","['S 6TH ST', 'CABOT WAY']"
138,139,357,"(1343966.7499821335, 407058.5001107305)","['S 6TH ST', 'CABOT WAY']"
138,200,378,"(1343966.7499821335, 407058.5001107305)","['S 6TH ST', 'CABOT WAY']"
138,293,140,"(1343966.7499821335, 407058.5001107305)","['S 6TH ST', 'CABOT WAY']"
139,138,357,"(1343614.5000304729, 407119.4999887198)","['CABOT WAY', 'S 5TH ST']"
139,193,393,"(1343614.5000304729, 407119.4999887198)","['CABOT WAY', 'S 5TH ST']"
139,472,135,"(1343614.5000304729, 407119.4999887198)","['CABOT WAY', 'S 5TH ST']"
140,128,163,"(1349292.2501578927, 407218.50011880696)","['S 22ND ST', 'FOX WAY']"
140,191,158,"(1349292.2501578927, 407218.50011880696)","['S 22ND ST', 'FOX WAY']"
140,192,455,"(1349292.2501578927, 407218.50011880696)","['S 22ND ST', 'FOX WAY']"
141,142,165,"(1348441.749890387, 407142.25027130544)","['S 20TH ST', 'SIDNEY ST']"
141,144,383,"(1348441.749890387, 407142.25027130544)","['S 20TH ST', 'SIDNEY ST']"
141,149,416,"(1348441.749890387, 407142.25027130544)","['S 20TH ST', 'SIDNEY ST']"
141,391,159,"(1348441.749890387, 407142.25027130544)","['S 20TH ST', 'SIDNEY ST']"
142,130,381,"(1348426.2499213815, 406977.50027272105)","['S 20TH ST', 'WRIGHTS WAY']"
142,141,165,"(1348426.2499213815, 406977.50027272105)","['S 20TH ST', 'WRIGHTS WAY']"
142,143,418,"(1348426.2499213815, 406977.50027272105)","['S 20TH ST', 'WRIGHTS WAY']"
142,311,169,"(1348426.2499213815, 406977.50027272105)","['S 20TH ST', 'WRIGHTS WAY']"
143,142,418,"(1348010.2500972152, 407022.74985414743)","['WRIGHTS WAY', 'S 19TH ST']"
143,149,162,"(1348010.2500972152, 407022.74985414743)","['WRIGHTS WAY', 'S 19TH ST']"
143,197,398,"(1348010.2500972152, 407022.74985414743)","['WRIGHTS WAY', 'S 19TH ST']"
143,307,174,"(1348010.2500972152, 407022.74985414743)","['WRIGHTS WAY', 'S 19TH ST']"
144,128,455,"(1348822.5001131445, 407100.75002622604)","['SIDNEY ST', 'S 21ST ST']"
144,130,161,"(1348822.5001131445, 407100.75002622604)","['SIDNEY ST', 'S 21ST ST']"
144,141,383,"(1348822.5001131445, 407100.75002622604)","['SIDNEY ST', 'S 21ST ST']"
144,192,165,"(1348822.5001131445, 407100.75002622604)","['SIDNEY ST', 'S 21ST ST']"
145,146,161,"(1349191.5000313073, 406229.00045739114)","['S 22ND ST', 'LARKINS WAY']"
145,157,161,"(1349191.5000313073, 406229.00045739114)","['S 22ND ST', 'LARKINS WAY']"
145,159,445,"(1349191.5000313073, 406229.00045739114)","['S 22ND ST', 'LARKINS WAY']"
145,165,450,"(1349191.5000313073, 406229.00045739114)","['S 22ND ST', 'LARKINS WAY']"
146,145,161,"(1349175.5000633001, 406068.00045131147)","['S 22ND ST', 'JANE ST']"
146,166,450,"(1349175.5000633001, 406068.00045131147)","['S 22ND ST', 'JANE ST']"
146,270,160,"(1349175.5000633001, 406068.00045131147)","['S 22ND ST', 'JANE ST']"
146,321,444,"(1349175.5000633001, 406068.00045131147)","['S 22ND ST', 'JANE ST']"
147,148,373,"(1346253.2500023097, 405260.25009830296)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
147,202,50,"(1346253.2500023097, 405260.25009830296)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
147,596,133,"(1346253.2500023097, 405260.25009830296)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
148,147,373,"(1345921.7500091344, 405197.50022381544)","['HACKSTOWN ST', 'BROSVILLE ST', 'SAINT JOSEPH WAY']"
148,596,298,"(1345921.7500091344, 405197.50022381544)","['HACKSTOWN ST', 'BROSVILLE ST', 'SAINT JOSEPH WAY']"
148,599,116,"(1345921.7500091344, 405197.50022381544)","['HACKSTOWN ST', 'BROSVILLE ST', 'SAINT JOSEPH WAY']"
148,1372,438,"(1345921.7500091344, 405197.50022381544)","['HACKSTOWN ST', 'BROSVILLE ST', 'SAINT JOSEPH WAY']"
149,141,416,"(1348027.2500632256, 407184.50018681586)","['S 19TH ST', 'SIDNEY ST']"
149,143,162,"(1348027.2500632256, 407184.50018681586)","['S 19TH ST', 'SIDNEY ST']"
149,227,398,"(1348027.2500632256, 407184.50018681586)","['S 19TH ST', 'SIDNEY ST']"
149,388,161,"(1348027.2500632256, 407184.50018681586)","['S 19TH ST', 'SIDNEY ST']"
150,127,397,"(1347562.7500079721, 406556.7504580617)","['S 18TH ST', 'SARAH ST']"
150,131,165,"(1347562.7500079721, 406556.7504580617)","['S 18TH ST', 'SARAH ST']"
150,161,415,"(1347562.7500079721, 406556.7504580617)","['S 18TH ST', 'SARAH ST']"
150,421,160,"(1347562.7500079721, 406556.7504580617)","['S 18TH ST', 'SARAH ST']"
151,119,455,"(1348771.7498865575, 406599.0003735572)","['CAREY WAY', 'S 21ST ST']"
151,154,382,"(1348771.7498865575, 406599.0003735572)","['CAREY WAY', 'S 21ST ST']"
151,156,164,"(1348771.7498865575, 406599.0003735572)","['CAREY WAY', 'S 21ST ST']"
151,312,170,"(1348771.7498865575, 406599.0003735572)","['CAREY WAY', 'S 21ST ST']"
152,132,304,"(1346270.7499673069, 406810.5002786368)","['ROLAND WAY', 'S 13TH ST']"
152,153,286,"(1346270.7499673069, 406810.5002786368)","['ROLAND WAY', 'S 13TH ST']"
152,297,120,"(1346270.7499673069, 406810.5002786368)","['ROLAND WAY', 'S 13TH ST']"
153,152,286,"(1346270.2499683052, 406524.00019547343)","['S 13TH ST', 'SARAH ST']"
153,216,152,"(1346270.2499683052, 406524.00019547343)","['S 13TH ST', 'SARAH ST']"
153,502,152,"(1346270.2499683052, 406524.00019547343)","['S 13TH ST', 'SARAH ST']"
153,722,603,"(1346270.2499683052, 406524.00019547343)","['S 13TH ST', 'SARAH ST']"
154,126,418,"(1348391.2499913871, 406634.24997498095)","['CAREY WAY', 'S 20TH ST']"
154,151,382,"(1348391.2499913871, 406634.24997498095)","['CAREY WAY', 'S 20TH ST']"
154,155,160,"(1348391.2499913871, 406634.24997498095)","['CAREY WAY', 'S 20TH ST']"
154,311,175,"(1348391.2499913871, 406634.24997498095)","['CAREY WAY', 'S 20TH ST']"
155,127,418,"(1348375.0000238866, 406474.50029447675)","['SARAH ST', 'S 20TH ST']"
155,154,160,"(1348375.0000238866, 406474.50029447675)","['SARAH ST', 'S 20TH ST']"
155,156,386,"(1348375.0000238866, 406474.50029447675)","['SARAH ST', 'S 20TH ST']"
155,163,161,"(1348375.0000238866, 406474.50029447675)","['SARAH ST', 'S 20TH ST']"
156,151,164,"(1348759.2499115616, 406435.5003724694)","['S 21ST ST', 'SARAH ST']"
156,155,386,"(1348759.2499115616, 406435.5003724694)","['S 21ST ST', 'SARAH ST']"
156,157,450,"(1348759.2499115616, 406435.5003724694)","['S 21ST ST', 'SARAH ST']"
156,165,167,"(1348759.2499115616, 406435.5003724694)","['S 21ST ST', 'SARAH ST']"
157,119,164,"(1349207.749998808, 406389.7501358986)","['S 22ND ST', 'SARAH ST']"
157,123,445,"(1349207.749998808, 406389.7501358986)","['S 22ND ST', 'SARAH ST']"
157,145,161,"(1349207.749998808, 406389.7501358986)","['S 22ND ST', 'SARAH ST']"
157,156,450,"(1349207.749998808, 406389.7501358986)","['S 22ND ST', 'SARAH ST']"
158,123,477,"(1350125.0001327991, 406289.7503358871)","['SARAH ST', 'S 24TH ST']"
158,124,169,"(1350125.0001327991, 406289.7503358871)","['SARAH ST', 'S 24TH ST']"
158,162,356,"(1350125.0001327991, 406289.7503358871)","['SARAH ST', 'S 24TH ST']"
158,382,155,"(1350125.0001327991, 406289.7503358871)","['SARAH ST', 'S 24TH ST']"
159,123,161,"(1349634.5001295507, 406185.50021630526)","['S 23RD ST', 'LARKINS WAY']"
159,145,445,"(1349634.5001295507, 406185.50021630526)","['S 23RD ST', 'LARKINS WAY']"
159,321,164,"(1349634.5001295507, 406185.50021630526)","['S 23RD ST', 'LARKINS WAY']"
159,382,455,"(1349634.5001295507, 406185.50021630526)","['S 23RD ST', 'LARKINS WAY']"
160,131,415,"(1347165.5001462996, 406764.2503711432)","['S 17TH ST', 'CAREY WAY']"
160,161,164,"(1347165.5001462996, 406764.2503711432)","['S 17TH ST', 'CAREY WAY']"
160,296,53,"(1347165.5001462996, 406764.2503711432)","['S 17TH ST', 'CAREY WAY']"
161,150,415,"(1347149.4998502284, 406600.25004297495)","['S 17TH ST', 'SARAH ST']"
161,160,164,"(1347149.4998502284, 406600.25004297495)","['S 17TH ST', 'SARAH ST']"
161,717,122,"(1347149.4998502284, 406600.25004297495)","['S 17TH ST', 'SARAH ST']"
162,125,164,"(1350460.2501184642, 406168.7499217242)","['S 25TH ST', 'SARAH ST']"
